time,y
2022-03-01 10:44:00+05:30,1426.25
2022-03-01 10:46:00+05:30,1426.25
2022-03-01 10:48:00+05:30,1426.25
2022-03-01 10:50:00+05:30,1426.25
2022-03-01 10:52:00+05:30,1426.25
2022-03-01 10:54:00+05:30,1426.25
2022-03-01 10:56:00+05:30,1426.25
2022-03-01 10:58:00+05:30,1426.25
2022-03-01 11:00:00+05:30,1426.25
2022-03-01 11:02:00+05:30,1426.25
2022-03-01 11:04:00+05:30,1426.25
2022-03-01 11:06:00+05:30,1426.25
2022-03-01 11:08:00+05:30,1426.25
2022-03-01 11:10:00+05:30,1426.25
2022-03-01 11:12:00+05:30,1426.25
2022-03-01 11:14:00+05:30,1426.25
2022-03-01 11:16:00+05:30,1426.25
2022-03-01 11:18:00+05:30,1426.25
2022-03-01 11:20:00+05:30,1426.25
2022-03-01 11:22:00+05:30,1426.25
2022-03-01 11:24:00+05:30,1426.25
2022-03-01 11:26:00+05:30,1426.25
2022-03-01 11:28:00+05:30,1426.25
2022-03-01 11:30:00+05:30,1426.25
2022-03-01 11:32:00+05:30,1426.25
2022-03-01 11:34:00+05:30,1426.25
2022-03-01 11:36:00+05:30,1426.25
2022-03-01 11:38:00+05:30,1426.25
2022-03-01 11:40:00+05:30,1426.25
2022-03-01 11:42:00+05:30,1426.25
2022-03-01 11:44:00+05:30,1426.25
2022-03-01 11:46:00+05:30,1426.25
2022-03-01 11:48:00+05:30,1426.25
2022-03-01 11:50:00+05:30,1426.25
2022-03-01 11:52:00+05:30,1426.25
2022-03-01 11:54:00+05:30,1426.25
2022-03-01 11:56:00+05:30,1426.25
2022-03-01 11:58:00+05:30,1426.25
2022-03-01 12:00:00+05:30,1426.25
2022-03-01 12:02:00+05:30,1426.25
2022-03-01 12:04:00+05:30,1426.25
2022-03-01 12:06:00+05:30,1426.25
2022-03-01 12:08:00+05:30,1426.25
2022-03-01 12:10:00+05:30,1426.25
2022-03-01 12:12:00+05:30,1426.25
2022-03-01 12:14:00+05:30,1426.25
2022-03-01 12:16:00+05:30,1426.25
2022-03-01 12:18:00+05:30,1426.25
2022-03-01 12:20:00+05:30,1426.25
2022-03-01 12:22:00+05:30,1426.25
2022-03-01 12:24:00+05:30,1426.25
2022-03-01 12:26:00+05:30,1426.25
2022-03-01 12:28:00+05:30,1426.25
2022-03-01 12:30:00+05:30,1426.25
2022-03-01 12:32:00+05:30,1426.25
2022-03-01 12:34:00+05:30,1426.25
2022-03-01 12:36:00+05:30,1426.25
2022-03-01 12:38:00+05:30,1426.25
2022-03-01 12:40:00+05:30,1426.25
2022-03-01 12:42:00+05:30,1426.25
2022-03-01 12:44:00+05:30,1426.25
2022-03-01 12:46:00+05:30,1426.25
2022-03-01 12:48:00+05:30,1426.25
2022-03-01 12:50:00+05:30,1426.25
2022-03-01 12:52:00+05:30,1426.25
2022-03-01 12:54:00+05:30,1426.25
2022-03-01 12:56:00+05:30,1426.25
2022-03-01 12:58:00+05:30,1426.25
2022-03-01 13:00:00+05:30,1426.25
2022-03-01 13:02:00+05:30,1426.25
2022-03-01 13:04:00+05:30,1426.25
2022-03-01 13:06:00+05:30,1426.25
2022-03-01 13:08:00+05:30,1426.25
2022-03-01 13:10:00+05:30,1426.25
2022-03-01 13:12:00+05:30,1426.25
2022-03-01 13:14:00+05:30,1426.25
2022-03-01 13:16:00+05:30,1426.25
2022-03-01 13:18:00+05:30,1426.25
2022-03-01 13:20:00+05:30,1426.25
2022-03-01 13:22:00+05:30,1426.25
2022-03-01 13:24:00+05:30,1426.25
